UserID,Video,Main_Category_list
18,14,"[['Landscape Photography', 'Travel', 'Workplace/Interpersonal Relationships'], ['Landscape Photography', 'Landscape Photography'], ['Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'News and Current Events', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Popular Science', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Art Creation', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Guide', 'Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Food', 'Workplace/Interpersonal Relationships', 'News and Current Events', 'Movie Commentary', 'Technology'], ['Education and Campus', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'News and Current Events', 'Workplace/Interpersonal Relationships', 'News and Current Events', 'News and Current Events', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Technology', 'Technology', 'Satirical Parody', 'Technology'], ['Technology', 'Celebrity Entertainment', 'Outfit Recommendations'], ['Social and Political News', 'News and Current Events', 'Technology', 'News and Current Events', 'News and Current Events', 'News and Current Events', 'Outfit Recommendations', 'Technology', 'Technology'], ['Social and Political News', 'Social and Political News'], ['Technology', 'Technology'], ['Automobiles', 'Landscape Photography', 'Satirical Parody'], ['Popular Science', 'Landscape Photography', 'Travel'], ['Landscape Photography', 'Appearance', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Dance', 'Workplace/Interpersonal Relationships'], ['Popular Science', 'Technology', 'Outfit Recommendations', 'Landscape Photography'], ['Landscape Photography', 'Landscape Photography'], ['Landscape Photography', 'Landscape Photography', 'Outfit Recommendations', 'Landscape Photography'], ['Popular Science', 'Outfit Recommendations', 'Outfit Recommendations'], ['Art Creation', 'Art Creation', 'Popular Science', 'Landscape Photography', 'Animation/Anime', 'Street Interviews'], ['Travel', 'Landscape Photography', 'Social and Political News'], ['Landscape Photography', 'Finance'], ['Landscape Photography', 'Dance']]"
20,1,"[['Dance', 'Technology', 'Social and Political News', 'Animation/Anime', 'Outfit Recommendations', 'Celebrity Entertainment'], ['Food', 'Sports', 'Music', 'Outfit Recommendations', 'Celebrity Entertainment'], ['Food', 'Food', 'Outfit Recommendations'], ['Medical Health', 'Product Guide', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Product Guide', 'Landscape Photography', 'Cute Pets', 'News and Current Events'], ['Product Review', 'Food', 'Product Review', 'Art Creation', 'Product Guide', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships'], ['Medical Health', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Technology'], ['Satirical Parody', 'Social and Political News', 'Satirical Parody', 'Satirical Parody'], ['Satirical Parody', 'Satirical Parody'], ['Educational/Informational', 'Outfit Recommendations', 'Outfit Recommendations'], ['Others', 'Social and Political News', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Animation/Anime', 'Social and Political News', 'Technology'], ['Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Others'], ['Satirical Parody', 'Outfit Recommendations', 'Satirical Parody'], ['Medical Health', 'Life Sharing', 'Outfit Recommendations', 'Education and Campus', 'Medical Health', 'Technology', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Social and Political News', 'Outfit Recommendations', 'Appearance', 'Workplace/Interpersonal Relationships', 'Educational/Informational', 'Dance', 'Celebrity Entertainment', 'Appearance', 'Street Interviews', 'Skill Sharing', 'Popular Science'], ['Vlog/Insights Sharing', 'Outfit Recommendations', 'Celebrity Entertainment', 'Celebrity Entertainment'], ['Popular Science', 'Technology'], ['Education and Campus', 'Technology', 'Music', 'Music'], ['Technology', 'Film/Variety Editing', 'Outfit Recommendations'], ['Cute Pets', 'Technology']]"
20,2,"[['Product Review', 'Education and Campus', 'Education and Campus', 'Music', 'Satirical Parody', 'Leisure and Comedy', 'Finance', 'Short Skits', 'Food'], ['Food', 'Technology'], ['Social and Political News', 'Food', 'Social and Political News'], ['Medical Health', 'Education and Campus', 'Skill Sharing', 'Workplace/Interpersonal Relationships', 'Technology', 'Workplace/Interpersonal Relationships', 'Finance'], ['Satirical Parody', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations'], ['Outfit Recommendations', 'Fitness and Beauty'], ['Education and Campus', 'Appearance', 'Outfit Recommendations'], ['Food', 'Food', 'Dance', 'Product Review', 'Product Review', 'Food', 'Food', 'Food'], ['Social and Political News', 'Social and Political News', 'Social and Political News'], ['Music', 'Music', 'Short Skits', 'Music'], ['Workplace/Interpersonal Relationships', 'Popular Science', 'Workplace/Interpersonal Relationships'], ['Product Review', 'Food', 'Sports', 'Social and Political News', 'Education and Campus', 'Food'], ['Outfit Recommendations', 'Automobiles', 'Art Creation', 'Music'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Music', 'Social and Political News'], ['Short Skits', 'Outfit Recommendations', 'Social and Political News'], ['Travel', 'Art Creation'], ['Technology', 'Food', 'Food'], ['Movie Commentary', 'Celebrity Entertainment', 'Music', 'Food'], ['Medical Health', 'Music', 'Technology', 'Outfit Recommendations', 'Creative Editing/Dubbing'], ['Outfit Recommendations', 'Outfit Recommendations', 'Education and Campus', 'Social and Political News', 'Outfit Recommendations', 'Satirical Parody']]"
20,3,"[['Technology', 'Outfit Recommendations', 'Outfit Recommendations', 'Technology', 'Appearance', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Others', 'Social and Political News', 'News and Current Events', 'Art Creation', 'Appearance', 'Outfit Recommendations', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships'], ['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Dance', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Guide', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Technology', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Appearance', 'Travel', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Popular Science', 'Animation/Anime', 'Technology', 'Dance', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Technology', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Technology', 'Outfit Recommendations', 'Life Sharing', 'Outfit Recommendations', 'Movie Commentary', 'Workplace/Interpersonal Relationships', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Technology', 'Popular Science', 'Outfit Recommendations', 'Appearance', 'Cute Pets', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships'], ['Vlog/Insights Sharing', 'Outfit Recommendations', 'Street Interviews'], ['Outfit Recommendations', 'News and Current Events', 'Finance', 'Street Interviews', 'Outfit Recommendations', 'Automobiles', 'Food', 'Creative Editing/Dubbing', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Movie Commentary', 'Social and Political News', 'Music', 'Dance', 'Social and Political News', 'Product Review', 'Satirical Parody', 'Sports', 'Outfit Recommendations', 'Education and Campus', 'Education and Campus', 'Social and Political News', 'News and Current Events'], ['Social and Political News', 'Outfit Recommendations'], ['Social and Political News', 'Travel', 'Dance', 'Outfit Recommendations', 'Technology', 'Appearance', 'Creative Editing/Dubbing', 'Appearance'], ['Medical Health', 'Outfit Recommendations', 'Appearance'], ['Outfit Recommendations', 'Music'], ['Medical Health', 'Movie Commentary', 'Technology', 'Food', 'Travel'], ['Satirical Parody', 'Education and Campus', 'Outfit Recommendations'], ['Dance', 'Satirical Parody', 'Social and Political News', 'Outfit Recommendations', 'Fitness and Beauty'], ['Finance', 'Music', 'Finance', 'Finance', 'Public Service Advertising', 'Appearance', 'Finance', 'Medical Health', 'Medical Health', 'Medical Health', 'Finance', 'Dance', 'Music', 'Finance', 'Education and Campus', 'Finance', 'Music', 'Home Life', 'Finance', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Finance', 'Finance', 'Music', 'Music', 'Finance', 'Medical Health', 'Advertising', 'Finance', 'Automobiles', 'Dance', 'Finance', 'Finance', 'Music', 'Finance', 'Automobiles', 'Home Life', 'Finance', 'Finance', 'Life Sharing', 'Finance', 'Medical Health', 'Finance', 'Finance', 'Music', 'Finance', 'Finance', 'Dance', 'Finance', 'Cute Pets', 'Finance', 'Finance', 'Finance', 'Home Life', 'Finance']]"
20,4,"[['Education and Campus'], ['Outfit Recommendations', 'Landscape Photography', 'Medical Health', 'Technology', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Food', 'Social and Political News'], ['Technology', 'Food', 'Food', 'Food', 'Food', 'Home Life', 'Food', 'Food', 'Outfit Recommendations', 'Food', 'Landscape Photography', 'Technology'], ['Outfit Recommendations', 'Celebrity Entertainment', 'Appearance', 'Product Guide', 'Product Review', 'Appearance', 'Landscape Photography'], ['Satirical Parody', 'Outfit Recommendations', 'Technology', 'Outfit Recommendations', 'Outfit Recommendations', 'Educational/Informational', 'Technology', 'Technology', 'Music', 'Medical Health'], ['Social and Political News', 'Technology', 'Outfit Recommendations', 'Satirical Parody', 'Workplace/Interpersonal Relationships'], ['Appearance', 'Outfit Recommendations', 'Food'], ['Educational/Informational', 'Medical Health', 'Education and Campus', 'Outfit Recommendations', 'Outfit Recommendations', 'Music', 'Appearance', 'Technology', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Landscape Photography', 'Outfit Recommendations'], ['Medical Health', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News'], ['Medical Health', 'Social and Political News', 'Social and Political News', 'Product Review', 'Outfit Recommendations', 'Technology', 'Technology', 'Technology', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Technology', 'Celebrity Entertainment', 'Vlog/Insights Sharing', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Technology', 'Fitness and Beauty', 'Skill Sharing'], ['Popular Science', 'Social and Political News', 'Technology', 'Education and Campus'], ['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News'], ['Popular Science', 'Fitness and Beauty'], ['Travel', 'Travel', 'Travel', 'Education and Campus']]"
20,5,"[['Social and Political News', 'Landscape Photography', 'Movie Commentary', 'Education and Campus'], ['Music', 'Dance', 'Food', 'Leisure and Comedy', 'Music', 'Music', 'Music', 'Music'], ['Educational/Informational', 'Product Review', 'Social and Political News', 'Social and Political News', 'Cute Pets', 'Life Sharing', 'Food', 'Music', 'Social and Political News', 'Dance', 'Medical Health', 'Music', 'Educational/Informational', 'Games', 'Landscape Photography', 'Fitness and Beauty', 'Technology', 'Food', 'Dance', 'Animation/Anime', 'Travel', 'Finance', 'Appearance', 'Local Culture and Tourism', 'Life Sharing', 'Education and Campus', 'Automobiles', 'Landscape Photography', 'Sports', 'Social and Political News', 'News and Current Events', 'Music', 'Art Creation', 'Home Life', 'Games', 'Home Life', 'Creative Editing/Dubbing', 'Educational/Informational', 'Popular Science', 'Food', 'Technology', 'Games', 'Automobiles', 'Product Review', 'Art Creation', 'Skill Sharing', 'Social and Political News', 'Art Creation', 'Celebrity Entertainment', 'Cute Pets', 'Food', 'Sports', 'Technology', 'Games', 'Animation/Anime', 'Food', 'Educational/Informational', 'Food', 'Art Creation', 'Technology', 'Food', 'Landscape Photography', 'Satirical Parody', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Music'], ['Creative Editing/Dubbing', 'Landscape Photography', 'Art Creation', 'Art Creation', 'Celebrity Entertainment', 'Celebrity Entertainment', 'Satirical Parody', 'Music', 'Creative Editing/Dubbing', 'Medical Health', 'Landscape Photography', 'Music', 'Music', 'Music', 'Music', 'Music', 'Outfit Recommendations', 'Leisure and Comedy', 'Music', 'Music', 'Music', 'Leisure and Comedy', 'Music', 'Music', 'Art Creation', 'Workplace/Interpersonal Relationships', 'Music'], ['Outfit Recommendations', 'Social and Political News', 'Satirical Parody', 'Social and Political News', 'Movie Commentary', 'Social and Political News'], ['Others', 'Short Skits', 'Travel', 'Product Guide', 'Landscape Photography', 'News and Current Events', 'Music', 'Social and Political News', 'Workplace/Interpersonal Relationships'], ['Travel', 'Others'], ['Social and Political News', 'Social and Political News'], ['Education and Campus', 'Landscape Photography', 'Social and Political News', 'Creative Editing/Dubbing', 'Technology', 'Landscape Photography', 'Technology', 'Street Interviews', 'Outfit Recommendations'], ['Education and Campus', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Life Sharing', 'Art Creation', 'Workplace/Interpersonal Relationships', 'Food', 'Popular Science'], ['Education and Campus', 'Medical Health', 'Technology', 'Appearance', 'Popular Science', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Educational/Informational'], ['Local Culture and Tourism', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Others']]"
20,6,"[['Landscape Photography', 'Food'], ['Vlog/Insights Sharing', 'Food'], ['Outfit Recommendations', 'Food'], ['Social and Political News', 'Food', 'Satirical Parody', 'Appearance', 'Food', 'Technology', 'Technology'], ['Food', 'Food', 'Food'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Satirical Parody', 'Outfit Recommendations', 'Education and Campus', 'Automobiles', 'Outfit Recommendations', 'Landscape Photography', 'Landscape Photography', 'Workplace/Interpersonal Relationships'], ['News and Current Events'], ['Others', 'Landscape Photography', 'Education and Campus'], ['Food', 'Food', 'Food'], ['Medical Health', 'Medical Health', 'Product Guide', 'Product Review', 'Product Review', 'Popular Science', 'Fitness and Beauty', 'Outfit Recommendations'], ['Workplace/Interpersonal Relationships', 'Music', 'Outfit Recommendations', 'Education and Campus', 'Food', 'Landscape Photography', 'Technology', 'Satirical Parody'], ['Product Review', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Technology', 'Music', 'Educational/Informational', 'Education and Campus', 'Workplace/Interpersonal Relationships'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Appearance', 'Creative Editing/Dubbing', 'Outfit Recommendations', 'Technology', 'Technology', 'Technology', 'Music', 'Technology'], ['Technology', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Education and Campus', 'Product Review', 'Technology', 'Product Guide']]"
20,7,"[['Workplace/Interpersonal Relationships', 'News and Current Events', 'Others', 'Travel', 'Education and Campus', 'Education and Campus', 'Automobiles', 'Travel', 'Automobiles', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Automobiles', 'Social and Political News'], ['Popular Science', 'Medical Health', 'Social and Political News'], ['Others', 'Outfit Recommendations'], ['Medical Health', 'Social and Political News', 'Art Creation', 'Art Creation', 'Social and Political News', 'Art Creation', 'Art Creation', 'Art Creation'], ['Appearance', 'Outfit Recommendations', 'Education and Campus', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance'], ['Education and Campus', 'Vlog/Insights Sharing', 'Technology', 'Landscape Photography', 'Appearance'], ['Workplace/Interpersonal Relationships', 'Food', 'Medical Health', 'Travel'], ['Medical Health', 'Technology', 'Street Interviews', 'Outfit Recommendations', 'Educational/Informational', 'Technology', 'Social and Political News', 'Workplace/Interpersonal Relationships'], ['Social and Political News', 'Appearance', 'Street Interviews'], ['Automobiles', 'Outfit Recommendations', 'Street Interviews'], ['Technology', 'Technology'], ['Product Review', 'Technology', 'Workplace/Interpersonal Relationships', 'Technology'], ['Art Creation', 'Appearance', 'Outfit Recommendations'], ['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Appearance'], ['Landscape Photography', 'Appearance', 'Satirical Parody', 'Outfit Recommendations', 'Education and Campus', 'Landscape Photography', 'Landscape Photography', 'Landscape Photography'], ['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Technology'], ['Workplace/Interpersonal Relationships', 'Home Life'], ['Food', 'Food', 'Food', 'Food'], ['Social and Political News', 'Food', 'Food', 'Landscape Photography', 'Food', 'Social and Political News', 'Food', 'Food', 'Food', 'Advertising']]"
20,8,"[['Outfit Recommendations', 'Games', 'Landscape Photography', 'Street Interviews', 'Medical Health', 'Outfit Recommendations', 'Leisure and Comedy', 'Landscape Photography', 'Landscape Photography', 'Fitness and Beauty', 'Appearance', 'Social and Political News'], ['Landscape Photography', 'Automobiles'], ['Social and Political News', 'Landscape Photography'], ['Social and Political News', 'Landscape Photography', 'Street Interviews'], ['Medical Health', 'Creative Editing/Dubbing', 'Social and Political News', 'Public Service Advertising', 'Social and Political News', 'Education and Campus'], ['Music', 'Outfit Recommendations', 'Music', 'Music', 'Education and Campus', 'Dance', 'Skill Sharing', 'Art Creation'], ['Education and Campus', 'Social and Political News', 'Educational/Informational', 'Educational/Informational', 'Appearance', 'Outfit Recommendations', 'Social and Political News', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Social and Political News'], ['Outfit Recommendations', 'Outfit Recommendations', 'Education and Campus', 'Animation/Anime'], ['Medical Health', 'Cute Pets', 'Outfit Recommendations', 'Social and Political News', 'Education and Campus', 'Education and Campus', 'Social and Political News', 'Movie Commentary', 'Movie Commentary', 'Education and Campus', 'Animation/Anime', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Cute Pets'], ['Satirical Parody', 'Creative Editing/Dubbing', 'Dance', 'Appearance', 'Technology', 'Landscape Photography', 'Leisure and Comedy', 'Landscape Photography', 'Technology', 'Landscape Photography', 'Product Review', 'Technology', 'Creative Editing/Dubbing'], ['Workplace/Interpersonal Relationships', 'Street Interviews', 'Outfit Recommendations', 'Popular Science', 'Outfit Recommendations', 'Social and Political News'], ['Workplace/Interpersonal Relationships', 'Technology', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships'], ['Medical Health', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Technology'], ['Vlog/Insights Sharing', 'Social and Political News'], ['Dance', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Life Sharing', 'Dance'], ['Medical Health', 'Sports', 'Fitness and Beauty', 'Fitness and Beauty', 'Outfit Recommendations', 'Sports']]"
20,9,"[['Social and Political News', 'Workplace/Interpersonal Relationships', 'Dance', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Workplace/Interpersonal Relationships'], ['Product Guide', 'Medical Health', 'Medical Health', 'Outfit Recommendations', 'Product Review', 'Celebrity Entertainment', 'Appearance', 'Product Review', 'Creative Editing/Dubbing', 'Education and Campus', 'Technology', 'Product Guide', 'Product Guide', 'Product Guide', 'Product Review'], ['Workplace/Interpersonal Relationships', 'Automobiles', 'Medical Health', 'Workplace/Interpersonal Relationships'], ['Film/Variety Editing', 'Local Culture and Tourism', 'Social and Political News', 'Plot Type', 'Outfit Recommendations', 'Social and Political News', 'Medical Health', 'Street Interviews', 'Music'], ['Social and Political News', 'Medical Health', 'Education and Campus', 'Social and Political News', 'Music', 'Social and Political News', 'Education and Campus'], ['Social and Political News', 'Landscape Photography', 'Animation/Anime', 'Social and Political News', 'Outfit Recommendations', 'Technology'], ['Social and Political News', 'Outfit Recommendations', 'Education and Campus', 'Popular Science', 'Landscape Photography', 'Technology', 'Educational/Informational', 'Social and Political News', 'Social and Political News', 'Technology'], ['Outfit Recommendations'], ['Technology', 'Dance', 'Social and Political News'], ['Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations'], ['Cute Pets', 'Dance'], ['Social and Political News', 'Dance', 'Appearance', 'Outfit Recommendations'], ['Social and Political News', 'Street Interviews', 'Workplace/Interpersonal Relationships', 'Social and Political News'], ['Product Review', 'Appearance', 'Outfit Recommendations', 'Short Skits', 'Product Review', 'Landscape Photography', 'Outfit Recommendations', 'Education and Campus', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships'], ['Workplace/Interpersonal Relationships', 'Education and Campus'], ['Food', 'Food', 'Education and Campus', 'Food', 'Skill Sharing', 'Outfit Recommendations', 'Food', 'Technology', 'Satirical Parody'], ['Food', 'Food', 'Food']]"
20,10,"[['Social and Political News', 'Social and Political News', 'Social and Political News'], ['Technology', 'Technology', 'Technology', 'Workplace/Interpersonal Relationships', 'Technology'], ['Workplace/Interpersonal Relationships', 'Street Interviews', 'Outfit Recommendations', 'Landscape Photography', 'Street Interviews', 'Technology', 'Street Interviews'], ['Education and Campus', 'Satirical Parody', 'Street Interviews', 'Outfit Recommendations'], ['Dance', 'Workplace/Interpersonal Relationships', 'Landscape Photography'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Product Review', 'Landscape Photography'], ['Workplace/Interpersonal Relationships', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Outfit Recommendations', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Product Review', 'Technology', 'Technology', 'Technology', 'Technology', 'Social and Political News', 'Popular Science', 'Technology', 'Technology', 'Technology', 'Technology', 'Satirical Parody', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Short Skits', 'Technology', 'Educational/Informational', 'Animation/Anime', 'Technology', 'Technology', 'Outfit Recommendations', 'Appearance', 'Technology', 'Technology', 'Technology', 'Celebrity Entertainment', 'Technology', 'Technology', 'Education and Campus', 'Technology', 'Technology', 'Product Review', 'Dance', 'Outfit Recommendations', 'Technology', 'Technology', 'Outfit Recommendations', 'Technology', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Outfit Recommendations', 'Technology', 'Technology', 'Workplace/Interpersonal Relationships', 'Technology', 'Technology', 'Workplace/Interpersonal Relationships', 'Technology', 'Technology', 'Outfit Recommendations', 'Technology', 'Technology', 'Workplace/Interpersonal Relationships', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Fitness and Beauty', 'Food', 'Technology', 'Outfit Recommendations', 'Technology', 'Landscape Photography', 'Technology', 'Technology', 'Appearance', 'Medical Health', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Music', 'Technology', 'Games', 'Technology', 'Technology'], ['Outfit Recommendations', 'Technology', 'Outfit Recommendations', 'Skill Sharing', 'Landscape Photography', 'Creative Editing/Dubbing']]"
20,11,"[['Outfit Recommendations', 'Outfit Recommendations', 'Education and Campus', 'Product Guide', 'Local Culture and Tourism', 'Social and Political News', 'Social and Political News', 'Food', 'Outfit Recommendations', 'Animation/Anime', 'Technology', 'Outfit Recommendations'], ['Product Review', 'Technology', 'Technology', 'Outfit Recommendations', 'Education and Campus', 'Technology', 'Appearance', 'Social and Political News', 'Outfit Recommendations', 'Product Guide', 'Social and Political News', 'Technology'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships'], ['Local Culture and Tourism', 'Education and Campus', 'Street Interviews', 'Technology'], ['Vlog/Insights Sharing', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News'], ['Workplace/Interpersonal Relationships', 'Product Guide', 'Animation/Anime'], ['Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Educational/Informational', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Local Culture and Tourism', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Outfit Recommendations', 'Medical Health', 'Medical Health', 'Technology', 'Medical Health', 'Medical Health', 'Social and Political News', 'Medical Health', 'Medical Health', 'Popular Science', 'Medical Health', 'Medical Health', 'Medical Health', 'Education and Campus', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Technology', 'Medical Health', 'Street Interviews', 'Social and Political News', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health', 'Medical Health'], ['Travel', 'Travel'], ['Education and Campus', 'Workplace/Interpersonal Relationships', 'Travel', 'Education and Campus', 'Social and Political News', 'Local Culture and Tourism', 'Social and Political News', 'Social and Political News', 'Street Interviews', 'Workplace/Interpersonal Relationships', 'Travel'], ['Educational/Informational', 'Social and Political News'], ['Advertising', 'Public Service Advertising'], ['Technology', 'Technology', 'Appearance', 'Popular Science', 'Landscape Photography', 'Outfit Recommendations'], ['Others', 'Workplace/Interpersonal Relationships', 'Animation/Anime', 'Social and Political News', 'Landscape Photography', 'Technology'], ['Social and Political News', 'Outfit Recommendations', 'Social and Political News'], ['Leisure and Comedy', 'Life Sharing'], ['Travel', 'Food', 'Others', 'Outfit Recommendations', 'Appearance', 'Advertising', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Educational/Informational', 'Movie Commentary'], ['Workplace/Interpersonal Relationships'], ['Social and Political News', 'Social and Political News'], ['Education and Campus', 'Outfit Recommendations'], ['Medical Health', 'Local Culture and Tourism', 'Creative Editing/Dubbing', 'Social and Political News', 'Appearance', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Appearance', 'Education and Campus', 'Outfit Recommendations', 'Appearance', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations', 'Food', 'Celebrity Entertainment']]"
