UserID,Video,Main_Category_list
9,4,"['Technology', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Satirical Parody', 'Technology', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Movie Commentary', 'Popular Science', 'Landscape Photography', 'Education and Campus', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Local Culture and Tourism', 'Landscape Photography', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Satirical Parody', 'Workplace/Interpersonal Relationships']"
9,5,"['Workplace/Interpersonal Relationships', 'Satirical Parody', 'Public Service Advertising', 'Local Culture and Tourism', 'Art Creation', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Landscape Photography', 'Satirical Parody', 'Film/Variety Editing', 'Art Creation', 'Street Interviews', 'Technology']"
9,6,"['Education and Campus', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Fitness and Beauty', 'Movie Commentary', 'Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Art Creation', 'Sports', 'Outfit Recommendations', 'Popular Science', 'Vlog/Insights Sharing', 'Satirical Parody']"
9,7,"['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Popular Science', 'Street Interviews', 'Satirical Parody', 'Product Review', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Social and Political News', 'Celebrity Entertainment', 'Medical Health', 'Education and Campus', 'Film/Variety Editing', 'Creative Editing/Dubbing', 'Outfit Recommendations']"
9,8,"['Celebrity Entertainment', 'Medical Health', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Music', 'Food', 'Food', 'Food', 'Education and Campus', 'Satirical Parody', 'Education and Campus', 'Product Review', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations']"
9,9,"['Outfit Recommendations', 'Film/Variety Editing', 'Product Review', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Public Service Advertising', 'Workplace/Interpersonal Relationships', 'Food', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Review', 'Outfit Recommendations', 'Outfit Recommendations', 'Popular Science', 'Street Interviews', 'Popular Science']"
9,10,"['Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Animation/Anime', 'Popular Science', 'Social and Political News', 'Art Creation', 'Social and Political News', 'Satirical Parody', 'Product Review', 'Technology', 'Street Interviews', 'Workplace/Interpersonal Relationships', 'Dance', 'Food', 'Social and Political News', 'Social and Political News', 'Technology', 'Technology', 'Satirical Parody', 'Medical Health', 'Education and Campus']"
9,11,"['Outfit Recommendations', 'Medical Health', 'Product Review', 'Education and Campus', 'Satirical Parody', 'Education and Campus', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Food', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Social and Political News']"
9,12,"['Social and Political News', 'Skill Sharing', 'Outfit Recommendations', 'Product Review', 'Dance', 'Creative Editing/Dubbing', 'Dance', 'Satirical Parody', 'Fitness and Beauty', 'Creative Editing/Dubbing', 'Workplace/Interpersonal Relationships', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Landscape Photography', 'Education and Campus', 'Satirical Parody', 'Film/Variety Editing', 'Cute Pets', 'Fitness and Beauty', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
9,13,"['Outfit Recommendations', 'Education and Campus', 'Local Culture and Tourism', 'Popular Science', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Medical Health', 'Social and Political News', 'Product Review', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Product Review', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Workplace/Interpersonal Relationships', 'Product Review', 'Outfit Recommendations', 'Product Review', 'Workplace/Interpersonal Relationships']"
9,14,"['Education and Campus', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Technology', 'Fitness and Beauty', 'Outfit Recommendations', 'Street Interviews', 'Street Interviews', 'Street Interviews', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Satirical Parody', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Local Culture and Tourism', 'Outfit Recommendations']"
10,1,"['Public Service Advertising', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Fitness and Beauty', 'Fitness and Beauty', 'Outfit Recommendations', 'Medical Health', 'Popular Science', 'Outfit Recommendations', 'Social and Political News']"
10,2,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Technology', 'Cute Pets', 'Cute Pets', 'Outfit Recommendations', 'Satirical Parody', 'Creative Editing/Dubbing', 'Local Culture and Tourism', 'Outfit Recommendations', 'Local Culture and Tourism', 'Art Creation', 'Workplace/Interpersonal Relationships', 'Animation/Anime']"
10,3,"['Social and Political News', 'Social and Political News', 'Fitness and Beauty', 'Satirical Parody', 'Outfit Recommendations', 'Celebrity Entertainment', 'Social and Political News', 'Fitness and Beauty', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News']"
10,4,"['Cute Pets', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Product Review', 'Technology', 'Outfit Recommendations', 'Product Review', 'Celebrity Entertainment']"
10,5,"['Popular Science', 'Social and Political News', 'Product Review', 'Outfit Recommendations', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Product Review', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Skill Sharing', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Technology', 'Education and Campus']"
10,6,"['Education and Campus', 'Product Review', 'Creative Editing/Dubbing', 'Dance', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Satirical Parody', 'Outfit Recommendations', 'Popular Science', 'Outfit Recommendations', 'Street Interviews', 'Outfit Recommendations']"
10,7,"['Celebrity Entertainment', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Celebrity Entertainment', 'Social and Political News', 'Fitness and Beauty', 'Social and Political News', 'Satirical Parody', 'Social and Political News', 'Creative Editing/Dubbing', 'Social and Political News']"
10,8,"['Social and Political News', 'Technology', 'Product Review', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News', 'Product Review', 'Food', 'Education and Campus', 'Food', 'Food', 'Fitness and Beauty', 'Outfit Recommendations', 'Celebrity Entertainment', 'Landscape Photography', 'Satirical Parody', 'Technology', 'Satirical Parody']"
10,9,"['Food', 'Food', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News', 'Satirical Parody', 'Fitness and Beauty', 'Outfit Recommendations', 'Medical Health']"
10,10,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Education and Campus', 'Outfit Recommendations', 'Outfit Recommendations', 'Food', 'Outfit Recommendations', 'Outfit Recommendations', 'Medical Health', 'Satirical Parody', 'Landscape Photography', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Celebrity Entertainment', 'Landscape Photography', 'Product Review', 'Automobiles', 'Cute Pets']"
10,11,"['Social and Political News', 'Workplace/Interpersonal Relationships', 'Dance', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Education and Campus', 'Vlog/Insights Sharing', 'Dance', 'Satirical Parody', 'Technology', 'Social and Political News', 'Social and Political News', 'Dance', 'Medical Health']"
10,12,"['Outfit Recommendations', 'Creative Editing/Dubbing', 'Education and Campus', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Satirical Parody', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Product Review']"
10,13,"['Satirical Parody', 'Music', 'Cute Pets', 'Landscape Photography', 'Landscape Photography', 'Popular Science', 'Landscape Photography', 'Popular Science', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Product Review', 'Art Creation', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Art Creation', 'Medical Health']"
10,14,"['Social and Political News', 'Finance', 'Workplace/Interpersonal Relationships', 'Medical Health', 'Street Interviews', 'Food', 'Cute Pets', 'Social and Political News', 'Social and Political News', 'Education and Campus', 'Movie Commentary', 'Outfit Recommendations', 'Outfit Recommendations', 'Movie Commentary', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships']"
11,1,"['Fitness and Beauty', 'Outfit Recommendations', 'Outfit Recommendations']"
11,2,"['Outfit Recommendations', 'Medical Health', 'Outfit Recommendations']"
11,3,"['Outfit Recommendations', 'Fitness and Beauty', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations']"
11,4,"['Social and Political News', 'Technology', 'Outfit Recommendations', 'Public Service Advertising', 'Social and Political News', 'Outfit Recommendations', 'Street Interviews', 'Outfit Recommendations', 'Technology', 'Landscape Photography']"
11,5,"['Outfit Recommendations', 'Product Review', 'Outfit Recommendations', 'Technology', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Art Creation', 'Technology', 'Medical Health', 'Medical Health', 'Popular Science', 'Public Service Advertising', 'Creative Editing/Dubbing', 'Medical Health']"
11,6,"['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Education and Campus']"
11,7,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Short Skits', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Social and Political News']"
11,8,"['Technology', 'Outfit Recommendations', 'Satirical Parody', 'Social and Political News', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Medical Health', 'Music', 'Dance', 'Satirical Parody']"
11,9,"['Outfit Recommendations', 'Street Interviews', 'Outfit Recommendations', 'Outfit Recommendations']"
11,10,"['Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Product Review', 'Film/Variety Editing', 'Film/Variety Editing', 'Outfit Recommendations', 'Outfit Recommendations', 'Technology']"
11,11,"['Social and Political News', 'Fitness and Beauty', 'Fitness and Beauty', 'Fitness and Beauty', 'Technology', 'Popular Science', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Film/Variety Editing', 'Social and Political News']"
11,12,"['Street Interviews', 'Satirical Parody', 'Outfit Recommendations', 'Medical Health', 'Dance', 'Outfit Recommendations', 'Fitness and Beauty', 'Fitness and Beauty', 'Games', 'Workplace/Interpersonal Relationships', 'Local Culture and Tourism']"
11,13,"['Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Dance', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News']"
11,14,"['Workplace/Interpersonal Relationships', 'Product Review', 'Education and Campus', 'Medical Health', 'Outfit Recommendations', 'Technology', 'Product Review', 'Public Service Advertising', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
13,1,"['Popular Science', 'Outfit Recommendations', 'Art Creation', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Product Review', 'Cute Pets', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Outfit Recommendations', 'Technology']"
13,2,"['Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Product Review', 'Outfit Recommendations', 'Product Review', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Social and Political News', 'Satirical Parody', 'Fitness and Beauty', 'Social and Political News']"
13,3,"['Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Social and Political News', 'Medical Health', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Satirical Parody', 'Outfit Recommendations', 'Music', 'Outfit Recommendations']"
13,4,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Film/Variety Editing', 'Satirical Parody', 'Outfit Recommendations']"
13,5,"['Outfit Recommendations', 'Medical Health', 'Outfit Recommendations', 'Satirical Parody', 'Education and Campus', 'Social and Political News', 'Satirical Parody', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations']"
13,6,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Fitness and Beauty', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations']"
13,7,"['Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Local Culture and Tourism', 'Outfit Recommendations', 'Product Review', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Medical Health', 'Fitness and Beauty', 'Outfit Recommendations', 'Art Creation', 'Outfit Recommendations']"
13,8,"['Street Interviews', 'Outfit Recommendations', 'Education and Campus', 'Landscape Photography', 'Local Culture and Tourism', 'Animation/Anime', 'Social and Political News', 'Outfit Recommendations', 'Public Service Advertising', 'Social and Political News', 'Outfit Recommendations', 'Satirical Parody', 'Education and Campus', 'Landscape Photography', 'Fitness and Beauty', 'Technology', 'Street Interviews', 'Fitness and Beauty', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Automobiles', 'Popular Science', 'Satirical Parody']"
13,9,"['Outfit Recommendations', 'Technology', 'Product Review', 'Satirical Parody', 'Street Interviews', 'Fitness and Beauty', 'Social and Political News', 'Movie Commentary', 'Outfit Recommendations', 'Outfit Recommendations', 'Popular Science', 'Fitness and Beauty', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Cute Pets', 'Outfit Recommendations', 'Satirical Parody', 'Creative Editing/Dubbing']"
13,10,"['Social and Political News', 'Education and Campus', 'Fitness and Beauty', 'Outfit Recommendations', 'Outfit Recommendations', 'Education and Campus', 'Medical Health', 'Short Skits', 'Outfit Recommendations', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Education and Campus', 'Medical Health', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships']"
13,11,"['Outfit Recommendations', 'Outfit Recommendations', 'Product Review', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Movie Commentary', 'Satirical Parody', 'Product Review', 'Technology', 'Outfit Recommendations', 'Film/Variety Editing', 'Landscape Photography', 'Popular Science', 'Technology', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Food', 'Satirical Parody', 'Outfit Recommendations', 'Social and Political News', 'Technology', 'Popular Science', 'Outfit Recommendations']"
13,12,"['Art Creation', 'Education and Campus', 'Social and Political News', 'Vlog/Insights Sharing', 'Social and Political News', 'Outfit Recommendations', 'Film/Variety Editing', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Food', 'Education and Campus', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Social and Political News', 'Social and Political News']"
13,13,"['Outfit Recommendations', 'Dance', 'Technology', 'Social and Political News', 'Social and Political News', 'Product Review', 'Creative Editing/Dubbing', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Social and Political News', 'Food', 'Medical Health', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Popular Science']"
13,14,"['Outfit Recommendations', 'Social and Political News', 'Product Review', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations', 'Product Review', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Social and Political News', 'Outfit Recommendations', 'Satirical Parody']"
14,1,"['Social and Political News', 'Popular Science', 'Outfit Recommendations', 'Short Skits', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Food', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Technology', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Creative Editing/Dubbing', 'Technology', 'Celebrity Entertainment']"
14,2,"['Workplace/Interpersonal Relationships', 'Product Review', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Local Culture and Tourism', 'Travel', 'Music', 'Popular Science', 'Outfit Recommendations', 'Education and Campus', 'Music', 'Social and Political News', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Food']"
14,3,"['Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Technology', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Education and Campus', 'Outfit Recommendations', 'Outfit Recommendations', 'Street Interviews', 'Outfit Recommendations', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Technology', 'Outfit Recommendations', 'Education and Campus', 'Outfit Recommendations', 'Satirical Parody']"
14,4,"['Outfit Recommendations', 'Vlog/Insights Sharing', 'Satirical Parody', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Popular Science', 'Art Creation', 'Landscape Photography', 'Satirical Parody', 'Film/Variety Editing', 'Outfit Recommendations', 'Technology', 'Medical Health', 'Art Creation', 'Outfit Recommendations', 'Popular Science', 'Popular Science']"
14,5,"['Education and Campus', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News']"
14,6,"['Outfit Recommendations', 'Education and Campus', 'Social and Political News', 'Product Review', 'Outfit Recommendations', 'Outfit Recommendations', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Animation/Anime', 'Satirical Parody', 'Outfit Recommendations', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Street Interviews']"
14,7,"['Workplace/Interpersonal Relationships', 'Local Culture and Tourism', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Satirical Parody', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations']"
14,8,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Local Culture and Tourism', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Food', 'Food', 'Food', 'Outfit Recommendations', 'Product Review', 'Workplace/Interpersonal Relationships', 'Dance', 'Creative Editing/Dubbing', 'Education and Campus']"
14,9,"['Workplace/Interpersonal Relationships', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Public Service Advertising', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody']"
14,10,"['Education and Campus', 'Dance', 'Education and Campus', 'Fitness and Beauty', 'Outfit Recommendations', 'Skill Sharing', 'Technology', 'Outfit Recommendations', 'Fitness and Beauty', 'Satirical Parody', 'Popular Science', 'Satirical Parody', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Satirical Parody', 'Street Interviews', 'Landscape Photography', 'Art Creation']"
14,11,"['Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Product Review', 'Social and Political News', 'Music', 'Satirical Parody', 'Social and Political News', 'Outfit Recommendations', 'Medical Health', 'Outfit Recommendations', 'Social and Political News', 'Automobiles']"
14,12,"['Product Review', 'Creative Editing/Dubbing', 'Food', 'Outfit Recommendations', 'Social and Political News', 'Medical Health', 'Satirical Parody', 'Popular Science', 'Street Interviews', 'Home Life', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Popular Science', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Automobiles', 'Technology', 'Outfit Recommendations', 'Technology', 'Food', 'Street Interviews', 'Satirical Parody', 'Education and Campus', 'Product Review']"
14,13,"['Automobiles', 'Social and Political News', 'Social and Political News', 'Popular Science', 'Product Review', 'Animation/Anime', 'Social and Political News', 'Education and Campus', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Technology', 'Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
14,14,"['Street Interviews', 'Popular Science', 'Fitness and Beauty', 'Film/Variety Editing', 'Outfit Recommendations', 'Medical Health', 'Fitness and Beauty', 'Product Review', 'Movie Commentary', 'Fitness and Beauty', 'Outfit Recommendations', 'Product Review', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships']"
15,1,"['Outfit Recommendations', 'Art Creation', 'Social and Political News', 'Medical Health', 'Social and Political News', 'Popular Science', 'Vlog/Insights Sharing', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Food', 'Product Review', 'Food', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Medical Health', 'Outfit Recommendations', 'Medical Health', 'Food', 'Outfit Recommendations', 'Food', 'Landscape Photography']"
15,2,"['Automobiles', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Vlog/Insights Sharing', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Education and Campus', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Popular Science', 'Satirical Parody', 'Medical Health', 'Art Creation', 'Art Creation', 'Popular Science', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Art Creation']"
15,3,"['Fitness and Beauty', 'Medical Health', 'Fitness and Beauty', 'Fitness and Beauty', 'Satirical Parody', 'Technology', 'Popular Science', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Medical Health', 'Social and Political News', 'Fitness and Beauty', 'Food', 'Sports', 'Workplace/Interpersonal Relationships', 'Cute Pets', 'Technology', 'Social and Political News']"
15,4,"['Outfit Recommendations', 'Sports', 'Popular Science', 'Outfit Recommendations', 'Education and Campus', 'Outfit Recommendations', 'Food', 'Food', 'Sports', 'Fitness and Beauty', 'Street Interviews', 'Medical Health', 'Cute Pets', 'Outfit Recommendations', 'Social and Political News', 'Sports', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Cute Pets', 'Satirical Parody', 'Popular Science', 'Fitness and Beauty']"
15,5,"['Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Celebrity Entertainment', 'Fitness and Beauty', 'Fitness and Beauty', 'Social and Political News', 'Satirical Parody']"
15,6,"['Product Review', 'Food', 'Food', 'Creative Editing/Dubbing', 'Sports', 'Fitness and Beauty', 'Food', 'Outfit Recommendations', 'Satirical Parody', 'Landscape Photography', 'Outfit Recommendations', 'Food', 'Landscape Photography', 'Popular Science', 'Outfit Recommendations', 'Film/Variety Editing', 'Satirical Parody', 'Food']"
15,7,"['Animation/Anime', 'Outfit Recommendations', 'Art Creation', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Home Life', 'Satirical Parody', 'Social and Political News', 'Vlog/Insights Sharing', 'Social and Political News', 'Satirical Parody', 'Satirical Parody', 'Art Creation', 'Outfit Recommendations', 'Skill Sharing', 'Product Review', 'Product Review', 'Outfit Recommendations', 'Outfit Recommendations', 'Animation/Anime']"
15,8,"['Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Fitness and Beauty', 'Short Skits', 'Outfit Recommendations', 'Film/Variety Editing', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Product Review', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations']"
15,9,"['Cute Pets', 'Art Creation', 'Fitness and Beauty', 'Sports', 'Social and Political News', 'Satirical Parody', 'Sports', 'Sports', 'Fitness and Beauty', 'Social and Political News']"
15,10,"['Satirical Parody', 'Creative Editing/Dubbing', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Outfit Recommendations', 'Satirical Parody', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships']"
15,11,"['Outfit Recommendations', 'Product Review', 'Product Review', 'Games', 'Technology', 'Social and Political News', 'Street Interviews', 'Popular Science', 'Cute Pets', 'Art Creation', 'Technology', 'Popular Science', 'Product Review', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Technology', 'Creative Editing/Dubbing']"
15,12,"['Sports', 'Cute Pets', 'Sports', 'Sports', 'Social and Political News', 'Creative Editing/Dubbing', 'Social and Political News', 'Social and Political News', 'Fitness and Beauty', 'Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Cute Pets', 'Landscape Photography']"
15,13,"['Satirical Parody', 'Games', 'Fitness and Beauty', 'Local Culture and Tourism', 'Creative Editing/Dubbing', 'Satirical Parody', 'Creative Editing/Dubbing', 'Satirical Parody', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Vlog/Insights Sharing', 'Outfit Recommendations']"
15,14,"['Satirical Parody', 'Fitness and Beauty', 'Social and Political News', 'Social and Political News', 'Food', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Technology', 'Outfit Recommendations', 'Fitness and Beauty', 'Sports', 'Social and Political News']"
16,1,"['Satirical Parody', 'Art Creation', 'Product Review', 'Outfit Recommendations', 'Technology', 'Education and Campus', 'Social and Political News', 'Social and Political News', 'Film/Variety Editing', 'Fitness and Beauty', 'Satirical Parody', 'Film/Variety Editing', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Social and Political News']"
16,2,"['Celebrity Entertainment', 'Cute Pets', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Street Interviews', 'Outfit Recommendations', 'Technology', 'Animation/Anime', 'Outfit Recommendations', 'Technology', 'Animation/Anime', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Education and Campus', 'Games', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Education and Campus', 'Satirical Parody']"
